""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V1"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"	"transcript_type"
"19"	"LOC132466033"	650.688102503746	0.940478726763664	0.191376687181855	4.91441186242457	8.90493739811391e-07	6.55136332809602e-06	"XM_060063033.1"	"P31646"	0	"Sodium- and chloride-dependent GABA transporter 2 (GAT-2) (Solute carrier family 6 member 13)"	"Rattus norvegicus (Rat)"	"amino acid import across plasma membrane [GO:0089718]; creatine transmembrane transport [GO:0015881]; gamma-aminobutyric acid import [GO:0051939]; monocarboxylic acid transport [GO:0015718]; neurotransmitter transport [GO:0006836]; nitrogen compound transport [GO:0071705]; positive regulation of necrotic cell death [GO:0010940]; sodium ion transmembrane transport [GO:0035725]; taurine transport [GO:0015734]"	"GO:0005283; GO:0005308; GO:0005332; GO:0005368; GO:0005369; GO:0005886; GO:0006836; GO:0008028; GO:0010940; GO:0015171; GO:0015185; GO:0015718; GO:0015734; GO:0015881; GO:0016323; GO:0035725; GO:0042165; GO:0043005; GO:0051939; GO:0071705; GO:0089718"	"transcript variant X1, mRNA"
"20"	"nucks1a"	346.191625939909	-0.937649698239935	0.141564723730016	-6.62238017982712	3.53460548125502e-11	5.63142466836082e-10	NA	NA	NA	NA	NA	NA	NA	NA
"21"	"etnk2"	64.0089448673854	-1.13087618336449	0.199722761867786	-5.65526619324727	1.55604919363003e-08	1.57929751466928e-07	"XM_060063540.1"	"Q9D4V0"	8.48e-165	"Ethanolamine kinase 1 (EKI 1) (EC 2.7.1.82)"	"Mus musculus (Mouse)"	"phosphatidylethanolamine biosynthetic process [GO:0006646]; phosphorylation [GO:0016310]"	"GO:0004305; GO:0005524; GO:0005737; GO:0006646; GO:0016310"	"transcript variant X1, mRNA"
"22"	"snrpe"	764.422785919977	-0.794142044787566	0.116179415431512	-6.83531295647071	8.18261976912268e-12	1.43142712065042e-10	"XM_060063494.1"	"Q7ZUG0"	8.72e-49	"Small nuclear ribonucleoprotein E (snRNP-E) (Sm protein E) (Sm-E) (SmE)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"mRNA splicing, via spliceosome [GO:0000398]; spliceosomal snRNP assembly [GO:0000387]"	"GO:0000387; GO:0000398; GO:0003723; GO:0005634; GO:0005682; GO:0005685; GO:0005686; GO:0005687; GO:0005829; GO:0034709; GO:0034715; GO:0034719; GO:0046540; GO:0071005; GO:0071007; GO:0071011"	"mRNA"
"23"	"ube2v1"	23.7373170312713	-1.47019437004753	0.230808533356008	-6.34686811447734	2.19742353291953e-10	3.10383455550703e-09	"XM_060063564.1"	"Q13404"	3.58e-76	"Ubiquitin-conjugating enzyme E2 variant 1 (UEV-1) (CROC-1) (TRAF6-regulated IKK activator 1 beta Uev1A)"	"Homo sapiens (Human)"	"cell differentiation [GO:0030154]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of intracellular signal transduction [GO:1902533]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of protein K63-linked ubiquitination [GO:1902523]; postreplication repair [GO:0006301]; protein K63-linked ubiquitination [GO:0070534]; protein polyubiquitination [GO:0000209]; regulation of DNA repair [GO:0006282]; regulation of DNA-templated transcription [GO:0006355]"	"GO:0000151; GO:0000209; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006282; GO:0006301; GO:0006355; GO:0030154; GO:0031371; GO:0032991; GO:0035370; GO:0043123; GO:0045893; GO:0051092; GO:0070062; GO:0070534; GO:1902523; GO:1902533"	"mRNA"
"24"	"slc2a10"	29.6852796328381	-0.781073430720844	0.208352690699741	-3.74757506146757	0.000178552413215855	0.000769744284730675	"XM_060063613.1"	"F1R0H0"	4.79e-158	"Solute carrier family 2, facilitated glucose transporter member 10 (Glucose transporter type 10) (GLUT-10)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"circulatory system development [GO:0072359]; glucose transmembrane transport [GO:1904659]; notochord development [GO:0030903]; transmembrane transport [GO:0055085]"	"GO:0005355; GO:0012505; GO:0015293; GO:0016020; GO:0030903; GO:0048471; GO:0055085; GO:0072359; GO:1904659"	"transcript variant X1, mRNA"
"25"	"fbxo2"	12.476082799358	-0.635002077835231	0.261416083656913	-2.42275674685101	0.015403236961381	0.0373107343561847	"XM_060063676.1"	"Q17QK6"	1.65e-55	"F-box only protein 2"	"Bos taurus (Bovine)"	"glycoprotein catabolic process [GO:0006516]; protein ubiquitination [GO:0016567]; regulation of protein catabolic process at postsynapse, modulating synaptic transmission [GO:0099576]; regulation of protein ubiquitination [GO:0031396]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent ERAD pathway [GO:0030433]"	"GO:0001540; GO:0005737; GO:0005783; GO:0005829; GO:0006516; GO:0016020; GO:0016567; GO:0019005; GO:0030246; GO:0030433; GO:0031146; GO:0031396; GO:0043197; GO:0098978; GO:0099576"	"transcript variant X1, mRNA"
"26"	"ncoa5"	273.444678391631	-0.728631447489762	0.105528759337397	-6.90373622194372	5.06523161060238e-12	9.14147829163161e-11	"XM_060063693.1"	"Q9HCD5"	5.85e-87	"Nuclear receptor coactivator 5 (NCoA-5) (Coactivator independent of AF-2) (CIA)"	"Homo sapiens (Human)"	"glucose homeostasis [GO:0042593]; insulin receptor signaling pathway [GO:0008286]; negative regulation of insulin receptor signaling pathway [GO:0046627]; negative regulation of transcription by RNA polymerase II [GO:0000122]; regulation of signal transduction [GO:0009966]"	"GO:0000122; GO:0003682; GO:0003714; GO:0003723; GO:0005615; GO:0005654; GO:0008286; GO:0009966; GO:0015629; GO:0042593; GO:0046627"	"transcript variant X1, mRNA"
"27"	"LOC132466537"	388.703615248623	1.19625561296063	0.162080070105037	7.3806185704044	1.57555789281364e-13	3.49476666135024e-12	NA	NA	NA	NA	NA	NA	NA	NA
"28"	"LOC132466504"	231.940922783361	1.525044329689	0.238551526401184	6.39217573028155	1.63541788122038e-10	2.35490638931413e-09	"XM_060063758.1"	"Q7T2E8"	5.37e-124	"Rho-related GTP-binding protein RhoA-C"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"actin filament organization [GO:0007015]; cell migration [GO:0016477]; cortical cytoskeleton organization [GO:0030865]; establishment or maintenance of cell polarity [GO:0007163]; regulation of actin cytoskeleton organization [GO:0032956]; regulation of cell shape [GO:0008360]; skeletal muscle satellite cell migration [GO:1902766]; small GTPase mediated signal transduction [GO:0007264]; wound healing, spreading of cells [GO:0044319]"	"GO:0003924; GO:0005525; GO:0005856; GO:0005886; GO:0005938; GO:0007015; GO:0007163; GO:0007264; GO:0008360; GO:0016477; GO:0019901; GO:0030865; GO:0031410; GO:0032956; GO:0042995; GO:0043005; GO:0044319; GO:1902766"	"transcript variant X1, mRNA"
"29"	"LOC132466758"	365.680870814287	0.915236854900907	0.152851412724219	5.98771980419812	2.12803251083069e-09	2.51043453128808e-08	"XM_060063947.1"	"O97703"	1.52e-57	"CD81 antigen (CD antigen CD81)"	"Chlorocebus aethiops (Green monkey) (Cercopithecus aethiops)"	"CD4-positive, alpha-beta T cell costimulation [GO:0035783]; cellular response to low-density lipoprotein particle stimulus [GO:0071404]; humoral immune response mediated by circulating immunoglobulin [GO:0002455]; immunological synapse formation [GO:0001771]; macrophage fusion [GO:0034238]; myoblast fusion involved in skeletal muscle regeneration [GO:0014905]; osteoclast fusion [GO:0072675]; positive regulation of 1-phosphatidylinositol 4-kinase activity [GO:0043128]; positive regulation of B cell activation [GO:0050871]; positive regulation of B cell receptor signaling pathway [GO:0050861]; positive regulation of CD4-positive, alpha-beta T cell proliferation [GO:2000563]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of inflammatory response to antigenic stimulus [GO:0002863]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of protein exit from endoplasmic reticulum [GO:0070863]; positive regulation of receptor clustering [GO:1903911]; positive regulation of T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell [GO:2001190]; positive regulation of T cell receptor signaling pathway [GO:0050862]; positive regulation of T-helper 2 cell cytokine production [GO:2000553]; protein localization [GO:0008104]; protein localization to plasma membrane [GO:0072659]; receptor internalization [GO:0031623]; regulation of macrophage migration [GO:1905521]"	"GO:0001771; GO:0001772; GO:0002455; GO:0002863; GO:0005178; GO:0005886; GO:0008104; GO:0008284; GO:0014905; GO:0015485; GO:0016020; GO:0016323; GO:0031623; GO:0034238; GO:0035783; GO:0043128; GO:0043410; GO:0050731; GO:0050861; GO:0050862; GO:0050871; GO:0070863; GO:0071404; GO:0072659; GO:0072675; GO:0097197; GO:1903911; GO:1905521; GO:2000553; GO:2000563; GO:2001190"	"mRNA"
"30"	"LOC132466614"	130.197518619713	2.02565781820783	0.15164698336752	13.3448830344995	1.26869549978571e-40	3.68593357261273e-38	"XM_060063880.1"	"Q6DTY7"	0	"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 4 (6PF-2-K/Fru-2,6-P2ase 4) (PFK/FBPase 4) (6PF-2-K/Fru-2,6-P2ase testis-type isozyme) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]"	"Mus musculus (Mouse)"	"fructose 2,6-bisphosphate metabolic process [GO:0006003]; fructose metabolic process [GO:0006000]"	"GO:0003873; GO:0004331; GO:0005524; GO:0005829; GO:0006000; GO:0006003"	"transcript variant X1, mRNA"
"31"	"chchd4a"	275.528819483789	-1.05929554916617	0.215270840557419	-4.92081147207547	8.6186120915112e-07	6.35649454255458e-06	"XM_060063949.1"	"Q2KHZ4"	1.04e-64	"Mitochondrial intermembrane space import and assembly protein 40 (Coiled-coil-helix-coiled-coil-helix domain-containing protein 4)"	"Bos taurus (Bovine)"	"'de novo' post-translational protein folding [GO:0051084]; mitochondrial respiratory chain complex assembly [GO:0033108]; peptidyl-cysteine oxidation [GO:0018171]; protein import into mitochondrial intermembrane space [GO:0045041]; protein maturation by protein folding [GO:0022417]"	"GO:0005739; GO:0005758; GO:0015035; GO:0016671; GO:0018171; GO:0022417; GO:0033108; GO:0045041; GO:0051084"	"mRNA"
"32"	"LOC132466644"	676.795107238373	0.748544363891072	0.122916335495967	6.08973090768752	1.13100628694356e-09	1.40470412017123e-08	"XM_060063936.1"	"Q8AY32"	0	"Protein transport protein Sec61 subunit alpha"	"Gadus ogac (Greenland cod)"	"pronephric nephron development [GO:0039019]; protein targeting to ER [GO:0045047]"	"GO:0005789; GO:0039019; GO:0045047"	"mRNA"
"33"	"glt8d1"	288.850262977856	0.622528036299791	0.239324125431023	2.60159650367758	0.00927909543427383	0.0241589100421078	"XM_060056140.1"	"Q5U3H3"	8.03e-167	"Glycosyltransferase 8 domain-containing protein 1 (EC 2.4.1.-)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"cellular macromolecule biosynthetic process [GO:0034645]; primary metabolic process [GO:0044238]"	"GO:0005794; GO:0008194; GO:0016020; GO:0034645; GO:0044238"	"mRNA"
"34"	"gnl3"	1724.79188951855	-1.30622450393221	0.18997626893701	-6.87554063243483	6.17552011113725e-12	1.09979184479232e-10	"XM_060055694.1"	"Q6DRP2"	5.61e-160	"Guanine nucleotide-binding protein-like 3 (Nucleostemin-like protein)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000467]; neural retina development [GO:0003407]; regulation of cell population proliferation [GO:0042127]; regulation of exit from mitosis [GO:0007096]; regulation of neuron differentiation [GO:0045664]"	"GO:0000467; GO:0003407; GO:0005525; GO:0005634; GO:0005730; GO:0007096; GO:0042127; GO:0045664"	"mRNA"
"35"	"LOC132460849"	11.3966753300104	0.677718423912232	0.226519615636464	2.98865680675875	0.00280206676011997	0.00865503922966386	"XM_060055782.1"	"Q91453"	7.95e-35	"Stonustoxin subunit beta (SNTX subunit beta) (DELTA-synanceitoxin-Sh1b) (DELTA-SYTX-Sh1b) (Trachynilysin subunit beta) (TLY subunit beta)"	"Synanceia horrida (Estuarine stonefish) (Scorpaena horrida)"	"hemolysis in another organism [GO:0044179]"	"GO:0005576; GO:0015459; GO:0044179; GO:0090729"	"mRNA"
