""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"V3"	"V13"	"Protein.names"	"Organism"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"11"	"XM_060068071.1"	240.98782516198	-0.583631553129066	0.170462066126581	-3.42366221850842	0.000617833644257073	0.00589087035361058	"Q5RG82"	0	"Influenza virus NS1A-binding protein homolog A (NS1-BP homolog A) (NS1-binding protein homolog A)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	""	"GO:0005634; GO:0005737; GO:0005856"
"12"	"XM_060037780.1"	108.997666244854	0.81030106330887	0.170596620562934	4.74773154680041	2.0571082478465e-06	5.75644353288069e-05	"Q90812"	0	"Corticotropin-releasing factor receptor 1 (CRF-R-1) (CRF-R1) (CRFR-1) (Corticotropin-releasing hormone receptor 1) (CRH-R-1) (CRH-R1)"	"Gallus gallus (Chicken)"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; cell surface receptor signaling pathway [GO:0007166]; cellular response to corticotropin-releasing hormone stimulus [GO:0071376]; corticotropin secretion [GO:0051458]; regulation of corticosterone secretion [GO:2000852]"	"GO:0005886; GO:0007166; GO:0007189; GO:0015056; GO:0051458; GO:0071376; GO:2000852"
"13"	"XM_060055835.1"	4443.38692334429	0.762587532337776	0.112309356375302	6.79002848419633	1.12111407603391e-11	1.64971554957071e-09	"Q91309"	0	"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase (6PF-2-K/Fru-2,6-P2ase) (PFK/FBPase) (6PF-2-K/Fru-2,6-P2ase liver/muscle isozymes) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)]"	"Lithobates catesbeianus (American bullfrog) (Rana catesbeiana)"	"fructose 2,6-bisphosphate metabolic process [GO:0006003]; fructose metabolic process [GO:0006000]"	"GO:0003873; GO:0004331; GO:0005524; GO:0006000; GO:0006003"
"14"	"XM_060035788.1"	8.35906660560011	-0.776019161489411	0.286578239588746	-2.69802756183008	0.00697516653858227	0.0380337351641223	"Q7TQ07"	0	"DNA polymerase nu (EC 2.7.7.7)"	"Mus musculus (Mouse)"	"DNA-templated DNA replication [GO:0006261]; double-strand break repair [GO:0006302]; double-strand break repair via homologous recombination [GO:0000724]; interstrand cross-link repair [GO:0036297]; translesion synthesis [GO:0019985]"	"GO:0000724; GO:0003677; GO:0003887; GO:0005634; GO:0005654; GO:0006261; GO:0006302; GO:0019985; GO:0030332; GO:0036297"
"15"	"XM_060040062.1"	143.284540337349	0.691983494902197	0.131753713455964	5.25086925495276	1.51383106892746e-07	6.44599997086023e-06	"B5X1G3"	0	"Golgi pH regulator (Protein gpr89)"	"Salmo salar (Atlantic salmon)"	"protein transport [GO:0015031]; regulation of ion transmembrane transport [GO:0034765]"	"GO:0000139; GO:0005244; GO:0015031; GO:0034765"
"16"	"XM_060072033.1"	193.631232989837	0.906570246688024	0.212310720242139	4.26932212239459	1.9606793884167e-05	0.000357600808185848	"O75096"	0	"Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7)"	"Homo sapiens (Human)"	"amyloid-beta clearance by cellular catabolic process [GO:0150094]; dendrite morphogenesis [GO:0048813]; dorsal/ventral pattern formation [GO:0009953]; embryonic digit morphogenesis [GO:0042733]; endocytosis [GO:0006897]; generation of neurons [GO:0048699]; hair follicle development [GO:0001942]; kidney development [GO:0001822]; limb development [GO:0060173]; negative regulation of axonogenesis [GO:0050771]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of presynaptic membrane organization [GO:1901631]; positive regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904395]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; proximal/distal pattern formation [GO:0009954]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse organization [GO:0050808]; synaptic assembly at neuromuscular junction [GO:0051124]; Wnt signaling pathway [GO:0016055]"	"GO:0001822; GO:0001942; GO:0005509; GO:0005886; GO:0006897; GO:0009953; GO:0009954; GO:0009986; GO:0014069; GO:0016055; GO:0030279; GO:0030425; GO:0030971; GO:0031594; GO:0034185; GO:0042475; GO:0042733; GO:0042803; GO:0043025; GO:0044853; GO:0048699; GO:0048813; GO:0050731; GO:0050771; GO:0050808; GO:0051124; GO:0060173; GO:0071340; GO:0090090; GO:0097060; GO:0097104; GO:0097105; GO:0097110; GO:0150094; GO:1901631; GO:1904395"
"17"	"XM_060038802.1"	26.5993924024876	-1.34811401534455	0.179974998378941	-7.47209534650161	7.89277827203801e-14	2.18882931798018e-11	NA	NA	NA	NA	NA	NA
"18"	"XM_060047321.1"	74.3935321151227	-0.707605583648251	0.256991350194992	-2.75462516041561	0.00587594109446467	0.0334424181364438	"P07629"	2.22e-42	"Serum amyloid P-component (Female protein) (FP) (SAP(FP))"	"Mesocricetus auratus (Golden hamster)"	"acute-phase response [GO:0006953]"	"GO:0005576; GO:0006953; GO:0030246; GO:0046872"
"19"	"XR_009528584.1"	1802.44979593801	0.961713155050941	0.133540040278369	7.201541921067	5.95354163635254e-13	1.25030154500914e-10	NA	NA	NA	NA	NA	NA
"20"	"XM_060076945.1"	13.7509422773113	0.94393708149854	0.219381394567279	4.28718261263132	1.80953532393981e-05	0.000335907978325036	"Q6IQ97"	5.21e-145	"RNA-binding protein 4.1 (RNA-binding motif protein 4.1)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"mRNA splicing, via spliceosome [GO:0000398]"	"GO:0000398; GO:0003723; GO:0003729; GO:0008270; GO:0016607"
"21"	"XM_060072493.1"	702.830963206622	-0.801455628217163	0.264117427167322	-3.03524474379953	0.00240340568451853	0.0168246175928221	"Q9BWJ5"	1.22e-54	"Splicing factor 3B subunit 5 (SF3b5) (Pre-mRNA-splicing factor SF3b 10 kDa subunit)"	"Homo sapiens (Human)"	"histone H3 acetylation [GO:0043966]; monoubiquitinated histone deubiquitination [GO:0035521]; monoubiquitinated histone H2A deubiquitination [GO:0035522]; mRNA splicing, via spliceosome [GO:0000398]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of DNA repair [GO:0006282]; regulation of RNA splicing [GO:0043484]; U2-type prespliceosome assembly [GO:1903241]"	"GO:0000124; GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0005684; GO:0005686; GO:0005689; GO:0006282; GO:0035521; GO:0035522; GO:0043484; GO:0043966; GO:0045893; GO:0071005; GO:0071011; GO:1903241; GO:1990935"
"22"	"XM_060055233.1"	14.7049310064748	-0.777589752999382	0.25606551093201	-3.03672789780427	0.00239161241352571	0.0167583311036523	"Q6ZMC9"	6.21e-43	"Sialic acid-binding Ig-like lectin 15 (Siglec-15) (CD33 antigen-like 3)"	"Homo sapiens (Human)"	"regulation of actin cytoskeleton organization [GO:0032956]; regulation of bone resorption [GO:0045124]; regulation of osteoclast development [GO:2001204]"	"GO:0005886; GO:0032956; GO:0032991; GO:0045124; GO:2001204"
"23"	"XM_060062072.1"	274.231426771879	-0.692710797190219	0.218669795066814	-3.16814566177369	0.00153414634513848	0.0118603000685098	"Q8CFN2"	8.46e-133	"Cell division control protein 42 homolog (EC 3.6.5.2)"	"Rattus norvegicus (Rat)"	"actin cytoskeleton organization [GO:0030036]; actin filament branching [GO:0090135]; actin filament organization [GO:0007015]; adherens junction organization [GO:0034332]; cardiac conduction system development [GO:0003161]; cardiac neural crest cell migration involved in outflow tract morphogenesis [GO:0003253]; Cdc42 protein signal transduction [GO:0032488]; cell junction assembly [GO:0034329]; cellular response to type II interferon [GO:0071346]; dendritic cell migration [GO:0036336]; dendritic spine morphogenesis [GO:0060997]; embryonic heart tube development [GO:0035050]; endocytosis [GO:0006897]; endothelin receptor signaling pathway involved in heart process [GO:0086101]; establishment of cell polarity [GO:0030010]; establishment of epithelial cell apical/basal polarity [GO:0045198]; establishment of Golgi localization [GO:0051683]; establishment of localization in cell [GO:0051649]; establishment or maintenance of apical/basal cell polarity [GO:0035088]; establishment or maintenance of cell polarity [GO:0007163]; filopodium assembly [GO:0046847]; Golgi organization [GO:0007030]; heart contraction [GO:0060047]; integrin-mediated signaling pathway [GO:0007229]; modification of synaptic structure [GO:0099563]; negative regulation of protein-containing complex assembly [GO:0031333]; neuron fate determination [GO:0048664]; neuropilin signaling pathway [GO:0038189]; nuclear migration [GO:0007097]; nucleus localization [GO:0051647]; organelle transport along microtubule [GO:0072384]; phagocytosis, engulfment [GO:0006911]; positive regulation of actin cytoskeleton reorganization [GO:2000251]; positive regulation of catalytic activity [GO:0043085]; positive regulation of cell growth [GO:0030307]; positive regulation of cell migration [GO:0030335]; positive regulation of cytokinesis [GO:0032467]; positive regulation of DNA replication [GO:0045740]; positive regulation of epithelial cell proliferation involved in lung morphogenesis [GO:0060501]; positive regulation of filopodium assembly [GO:0051491]; positive regulation of intracellular protein transport [GO:0090316]; positive regulation of JNK cascade [GO:0046330]; positive regulation of lamellipodium assembly [GO:0010592]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of phosphatidylinositol 3-kinase activity [GO:0043552]; positive regulation of pinocytosis [GO:0048549]; positive regulation of pseudopodium assembly [GO:0031274]; positive regulation of stress fiber assembly [GO:0051496]; positive regulation of substrate adhesion-dependent cell spreading [GO:1900026]; positive regulation of synapse structural plasticity [GO:0051835]; protein localization [GO:0008104]; protein phosphorylation [GO:0006468]; regulation of attachment of spindle microtubules to kinetochore [GO:0051988]; regulation of exocytosis [GO:0017157]; regulation of filopodium assembly [GO:0051489]; regulation of lamellipodium assembly [GO:0010591]; regulation of mitotic nuclear division [GO:0007088]; regulation of modification of postsynaptic structure [GO:0099159]; regulation of postsynapse organization [GO:0099175]; regulation of protein binding [GO:0043393]; regulation of stress fiber assembly [GO:0051492]; response to glucose [GO:0009749]; sprouting angiogenesis [GO:0002040]; submandibular salivary gland formation [GO:0060661]; viral RNA genome replication [GO:0039694]"	"GO:0000139; GO:0000322; GO:0002040; GO:0003161; GO:0003253; GO:0003924; GO:0003925; GO:0005525; GO:0005737; GO:0005815; GO:0005829; GO:0005886; GO:0005911; GO:0006468; GO:0006897; GO:0006911; GO:0007015; GO:0007030; GO:0007088; GO:0007097; GO:0007163; GO:0007229; GO:0008104; GO:0009749; GO:0010591; GO:0010592; GO:0016020; GO:0017119; GO:0017157; GO:0019901; GO:0030010; GO:0030036; GO:0030141; GO:0030175; GO:0030307; GO:0030335; GO:0030496; GO:0030742; GO:0031252; GO:0031256; GO:0031258; GO:0031274; GO:0031333; GO:0031435; GO:0031996; GO:0032427; GO:0032467; GO:0032488; GO:0032991; GO:0034191; GO:0034329; GO:0034332; GO:0035050; GO:0035088; GO:0036336; GO:0036464; GO:0038189; GO:0039694; GO:0042802; GO:0042995; GO:0043005; GO:0043025; GO:0043085; GO:0043197; GO:0043393; GO:0043410; GO:0043525; GO:0043552; GO:0045177; GO:0045198; GO:0045335; GO:0045740; GO:0046330; GO:0046847; GO:0048549; GO:0048664; GO:0051233; GO:0051489; GO:0051491; GO:0051492; GO:0051496; GO:0051647; GO:0051649; GO:0051683; GO:0051835; GO:0051988; GO:0060047; GO:0060501; GO:0060661; GO:0060997; GO:0061630; GO:0071346; GO:0071944; GO:0072384; GO:0072686; GO:0086101; GO:0090135; GO:0090316; GO:0098685; GO:0098978; GO:0099159; GO:0099175; GO:0099563; GO:1900026; GO:2000251"
"24"	"XR_009522649.1"	94.0787293717557	0.612891959667281	0.192556582522586	3.18289677667034	0.00145809585660125	0.0114068974590024	NA	NA	NA	NA	NA	NA
"25"	"XM_060064095.1"	967.873109358103	-0.769562518570985	0.0806082646411448	-9.54683453633312	1.33719625563654e-21	1.25760400894235e-18	"P09244"	0	"Tubulin beta-7 chain (Tubulin beta 4')"	"Gallus gallus (Chicken)"	"microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]"	"GO:0000226; GO:0000278; GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0046872"
"26"	"XM_060044574.1"	2499.04845098944	-0.980420678452031	0.189839389254268	-5.16460994126848	2.40940828148231e-07	9.61585065253577e-06	"A1L259"	6.26e-73	"2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase (OHCU decarboxylase) (EC 4.1.1.97) (Parahox neighbor) (Ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"allantoin metabolic process [GO:0000255]; purine nucleobase metabolic process [GO:0006144]; urate catabolic process [GO:0019628]"	"GO:0000255; GO:0005777; GO:0006144; GO:0019628; GO:0051997"
"27"	"XM_060060312.1"	4485.36484734721	-0.666802190364938	0.208265202001855	-3.2017798055189	0.0013658135745042	0.0108537521785821	"Q9PT92"	0	"Catalase (EC 1.11.1.6)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"hydrogen peroxide catabolic process [GO:0042744]; response to copper ion [GO:0046688]; response to hydrogen peroxide [GO:0042542]"	"GO:0004096; GO:0005737; GO:0005739; GO:0005777; GO:0020037; GO:0042542; GO:0042744; GO:0046688; GO:0046872"
"28"	"XM_060063271.1"	322.047704542512	0.95751641212271	0.126683800634983	7.5572722229765	4.11609943978122e-14	1.21966228742339e-11	"Q9H9B4"	1.06e-168	"Sideroflexin-1"	"Homo sapiens (Human)"	"erythrocyte differentiation [GO:0030218]; iron ion transport [GO:0006826]; L-alanine transport [GO:0015808]; L-serine transport [GO:0015825]; mitochondrial transmembrane transport [GO:1990542]; one-carbon metabolic process [GO:0006730]; serine import into mitochondrion [GO:0140300]"	"GO:0005739; GO:0005743; GO:0006730; GO:0006826; GO:0015180; GO:0015194; GO:0015808; GO:0015825; GO:0022857; GO:0022889; GO:0030218; GO:0140300; GO:1990542"
"29"	"XM_060037768.1"	10394.4126306354	0.683950169994192	0.180994781543659	3.77886185471398	0.000157546790616996	0.00195743516820002	"O19133"	3.62e-132	"Glucose-6-phosphatase catalytic subunit 1 (EC 3.1.3.9) (Glucose-6-phosphatase) (G-6-Pase) (G6Pase)"	"Canis lupus familiaris (Dog) (Canis familiaris)"	"gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]"	"GO:0004346; GO:0005789; GO:0006094; GO:0016020; GO:0051156"
"30"	"XM_060047773.1"	12.0603014192424	1.21262287011259	0.32374988777667	3.73855697775176	0.000185079549258859	0.00223906920023399	"Q9Y5X2"	4.7e-100	"Sorting nexin-8"	"Homo sapiens (Human)"	"early endosome to Golgi transport [GO:0034498]; intracellular protein transport [GO:0006886]"	"GO:0005829; GO:0006886; GO:0031901; GO:0034498; GO:0035091; GO:0042802; GO:0043231"
"31"	"XM_060044070.1"	28.0624374275227	-1.26937313019178	0.223441114971455	-5.67062244106877	1.42279641898057e-08	8.86931104869413e-07	"Q5XLR4"	2.64e-48	"Borealin (Cell division cycle-associated protein 8) (Dasra-B) (DasraB) (DrDasraB)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"cell division [GO:0051301]; heart development [GO:0007507]; mitotic sister chromatid segregation [GO:0000070]"	"GO:0000070; GO:0000775; GO:0005634; GO:0005737; GO:0007507; GO:0032133; GO:0051233; GO:0051301"
"32"	"XM_060066976.1"	2086.48117193821	-1.07142585661378	0.304011559799516	-3.52997573916066	0.00041559777480934	0.00429517222498845	"Q8HXG6"	6.87e-40	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)"	"Bos taurus (Bovine)"	"mitochondrial respiratory chain complex I assembly [GO:0032981]"	"GO:0005739; GO:0005747; GO:0032981"
"33"	"XM_060053745.1"	27.0097477569356	-0.810458974392396	0.183502752974569	-4.41267875128408	1.0209943642507e-05	0.000211138901463737	"P98198"	0	"Phospholipid-transporting ATPase ID (EC 7.6.2.1) (ATPase class I type 8B member 2) (P4-ATPase flippase complex alpha subunit ATP8B2)"	"Homo sapiens (Human)"	"Golgi organization [GO:0007030]; ion transmembrane transport [GO:0034220]; phospholipid translocation [GO:0045332]"	"GO:0000287; GO:0005524; GO:0005730; GO:0005789; GO:0005794; GO:0005802; GO:0005829; GO:0005886; GO:0007030; GO:0016887; GO:0034220; GO:0045332; GO:0090554; GO:0140326; GO:0140345; GO:1990531"
"34"	"XM_060048028.1"	88.7278800266809	-0.94504331263501	0.194874869768086	-4.84848853753477	1.24405718062108e-06	3.76893569664071e-05	NA	NA	NA	NA	NA	NA
"35"	"XM_060077229.1"	419.338128268911	0.919131411364225	0.204472758410847	4.49479917216237	6.96356364569549e-06	0.000155608311177726	NA	NA	NA	NA	NA	NA
"36"	"XM_060035829.1"	14.808636129507	-1.14221303004644	0.248981443906367	-4.57872113876753	4.67827397791373e-06	0.000113448143964408	"Q80TS3"	1.07e-172	"Adhesion G protein-coupled receptor L3 (Latrophilin-3) (Lectomedin-3)"	"Mus musculus (Mouse)"	"adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; brain development [GO:0007420]; cell surface receptor signaling pathway [GO:0007166]; cell-cell adhesion via plasma-membrane adhesion molecules [GO:0098742]; locomotion involved in locomotory behavior [GO:0031987]; maintenance of postsynaptic specialization structure [GO:0098880]; neuron migration [GO:0001764]; positive regulation of synapse assembly [GO:0051965]; response to cocaine [GO:0042220]; synapse assembly [GO:0007416]; synapse organization [GO:0050808]"	"GO:0001764; GO:0004930; GO:0005509; GO:0005886; GO:0005911; GO:0007166; GO:0007189; GO:0007416; GO:0007420; GO:0030246; GO:0030424; GO:0031987; GO:0042220; GO:0045211; GO:0050808; GO:0051965; GO:0098685; GO:0098742; GO:0098880; GO:0098978"
"37"	"XM_060074499.1"	120.377785324406	2.27343959861038	0.178917940701879	12.678251723497	7.80534111972752e-37	3.37674667521652e-33	"Q8R3Y5"	4.01e-77	"Uncharacterized protein C19orf47 homolog"	"Mus musculus (Mouse)"	""	"GO:0005634; GO:0005654"
"38"	"XM_060041682.1"	7061.3729435521	0.961420909445912	0.184936098098647	5.19874037528528	2.00643537353695e-07	8.31440681321412e-06	"P14018"	1.71e-107	"Clusterin (51.5 kDa protein) [Cleaved into: Clusterin beta chain; Clusterin alpha chain]"	"Coturnix japonica (Japanese quail) (Coturnix coturnix japonica)"	"positive regulation of apoptotic process [GO:0043065]; positive regulation of receptor-mediated endocytosis [GO:0048260]; protein stabilization [GO:0050821]; regulation of cell population proliferation [GO:0042127]"	"GO:0005576; GO:0005634; GO:0005737; GO:0005743; GO:0005783; GO:0005829; GO:0042127; GO:0042583; GO:0043065; GO:0048260; GO:0050821"
"39"	"XM_060040098.1"	51.9590390148148	-0.815682799060786	0.199508127158133	-4.08915520530878	4.32947102715096e-05	0.000679613844617579	"Q91VY6"	2.56e-47	"Cytohesin-interacting protein (Cytohesin-binding protein HE) (Cbp HE) (Pleckstrin homology Sec7 and coiled-coil domains-binding protein)"	"Mus musculus (Mouse)"	"regulation of cell adhesion [GO:0030155]"	"GO:0005654; GO:0005737; GO:0005769; GO:0005829; GO:0005938; GO:0030155"
"40"	"XM_060076627.1"	22.5193880502827	-0.87505730047069	0.253131307140595	-3.45549923091496	0.000549274758669704	0.00538105176847118	"Q3UUQ7"	0	"GPI inositol-deacylase (EC 3.1.-.-) (Post-GPI attachment to proteins factor 1)"	"Mus musculus (Mouse)"	"anterior/posterior axis specification [GO:0009948]; embryonic pattern specification [GO:0009880]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; forebrain regionalization [GO:0021871]; GPI anchor biosynthetic process [GO:0006506]; GPI anchor metabolic process [GO:0006505]; head development [GO:0060322]; positive regulation of ER to Golgi vesicle-mediated transport [GO:1902953]; protein transport [GO:0015031]; sensory perception of sound [GO:0007605]"	"GO:0005783; GO:0005789; GO:0006505; GO:0006506; GO:0006888; GO:0007605; GO:0009880; GO:0009948; GO:0015031; GO:0021871; GO:0050185; GO:0060322; GO:1902953"
"41"	"XM_060074151.1"	252.140946641275	-0.829305042733384	0.170576807037283	-4.86169733861836	1.16383476865745e-06	3.59128528970461e-05	"F1QIK8"	1.28e-52	"Epithelial membrane protein 2 (EMP-2)"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"positive regulation of cell population proliferation [GO:0008284]; regulation of glomerular filtration [GO:0003093]"	"GO:0000139; GO:0003093; GO:0005634; GO:0005737; GO:0005794; GO:0005886; GO:0008284; GO:0016324; GO:0045121; GO:0048471"
"42"	"XM_060072186.1"	30.408283772256	0.888831428421827	0.320289083307229	3.16026941684813	0.00157623313043668	0.012129313000525	"D2D3B6"	2.83e-44	"Fumonisin B1 esterase (EC 3.1.1.87)"	"Sphingopyxis macrogoltabida (Sphingomonas macrogoltabidus)"	""	"GO:0004104"
"43"	"XM_060043089.1"	25.7417540151345	1.41414624582325	0.211053432025142	6.6787635348873	2.40966599578368e-11	3.21749908362943e-09	"Q5XHB4"	5.17e-129	"Proton-coupled zinc antiporter SLC30A8 (Solute carrier family 30 member 8) (Zinc transporter 8) (ZnT-8)"	"Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)"	"zinc ion import into organelle [GO:0062111]"	"GO:0005886; GO:0030658; GO:0030667; GO:0046872; GO:0062111; GO:0140826"
"44"	"XM_060039448.1"	10.7159941933854	-0.901569131813438	0.335410517987425	-2.69446090783098	0.00705025963758463	0.0383014909968867	"Q62784"	0	"Inositol polyphosphate-4-phosphatase type I A (Inositol polyphosphate 4-phosphatase type I) (Type I inositol 3,4-bisphosphate 4-phosphatase) (EC 3.1.3.66)"	"Rattus norvegicus (Rat)"	""	"GO:0005634; GO:0005737; GO:0005886; GO:0014069; GO:0016316; GO:0017161; GO:0031901; GO:0052828; GO:0055038"
