Gma_1G0000290.1	sp	D3YXG0	HMCN1_MOUSE	30.882	204	133	4	13	606	2928	3129	8.80e-21	103
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	39.316	351	168	7	133	1119	3101	3428	1.79e-70	243
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	33.149	362	180	9	124	1119	3192	3521	1.30e-48	180
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	31.609	348	191	7	136	1116	3385	3706	2.10e-39	153
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	32.955	352	179	8	145	1119	2244	2565	3.04e-39	152
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	29.577	355	190	7	151	1116	2722	3049	2.61e-38	150
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	34.091	352	182	10	130	1119	1961	2284	3.08e-37	147
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	26.630	368	206	7	133	1119	2521	2863	1.35e-35	142
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	29.107	347	196	7	151	1119	2825	3145	2.78e-35	141
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	30.508	354	195	10	127	1119	1588	1913	3.56e-35	140
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	27.586	348	204	7	133	1110	3290	3611	1.00e-34	139
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	28.940	349	196	8	145	1119	1313	1633	4.45e-34	137
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	29.477	363	206	10	97	1119	1672	2006	5.32e-34	137
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	28.653	349	198	6	145	1116	2149	2471	7.94e-33	134
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	29.545	352	187	8	145	1119	3481	3798	1.32e-32	133
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	27.557	352	200	8	145	1119	2338	2661	1.64e-31	130
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	30.412	388	197	14	70	1119	3630	3982	6.01e-28	119
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	28.649	370	188	14	112	1116	3925	4253	3.96e-22	102
Gma_1G0000300.1	sp	D3YXG0	HMCN1_MOUSE	26.627	338	188	11	199	1119	1045	1353	4.43e-21	99.4
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	55.575	574	199	3	142	1857	2310	2829	0.0	652
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	35.871	591	289	11	142	1866	2692	3208	6.48e-113	385
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	35.714	574	294	9	145	1857	2030	2531	3.20e-99	344
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	35.274	584	293	10	148	1851	2595	3109	7.38e-94	328
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	33.276	586	297	14	148	1851	2892	3401	7.38e-93	325
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	34.043	564	297	7	142	1830	1565	2054	2.55e-90	318
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	34.708	582	293	12	142	1863	1844	2346	3.73e-90	317
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	34.164	562	292	9	142	1824	3360	3844	2.61e-88	312
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	32.870	575	297	13	148	1851	3455	3947	1.98e-78	283
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	32.447	564	291	13	142	1815	3546	4025	6.00e-76	275
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	32.124	579	295	16	142	1851	3639	4128	3.10e-73	267
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	28.943	577	327	10	142	1851	1097	1597	1.69e-70	259
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	29.310	580	334	10	142	1866	1188	1696	9.50e-70	256
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	31.514	568	290	19	148	1824	3823	4300	4.35e-58	221
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	42.803	264	141	4	142	915	3077	3336	4.37e-56	215
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	38.783	263	154	4	142	918	1471	1730	7.54e-51	199
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	37.548	261	161	2	142	918	3264	3524	1.65e-49	194
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	38.931	262	157	3	142	918	2214	2475	5.77e-49	193
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	40.154	259	147	4	1087	1863	2478	2728	1.77e-47	188
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	40.816	245	131	4	1123	1857	3443	3673	5.79e-44	177
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	41.732	254	125	6	1159	1905	2031	2266	1.72e-43	176
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	37.500	264	155	5	142	915	2982	3241	4.26e-43	174
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	33.716	261	157	3	1075	1857	3336	3580	8.85e-41	167
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	35.606	264	154	4	1060	1851	1537	1784	5.12e-40	164
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	22.890	616	406	13	142	1863	629	1217	1.28e-39	163
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	34.201	269	158	5	1048	1851	1720	1970	4.06e-37	155
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	37.548	261	151	7	142	915	4005	4256	1.59e-33	144
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	35.060	251	149	5	142	885	4096	4335	8.66e-32	138
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	63.736	91	33	0	2323	2595	2962	3052	6.73e-30	132
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	26.895	409	230	9	148	1371	4188	4528	1.56e-29	131
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	30.798	263	175	2	142	915	998	1258	6.57e-29	129
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	32.627	236	140	6	1126	1824	1088	1307	2.99e-28	127
Gma_1G0000310.1	sp	Q96RW7	HMCN1_HUMAN	32.661	248	159	5	142	885	4277	4516	4.11e-25	117
Gma_1G0000330.1	sp	D3YXG0	HMCN1_MOUSE	65.972	144	49	0	76	507	290	433	1.10e-53	186
Gma_1G0000340.1	sp	D3YXG0	HMCN1_MOUSE	83.333	66	7	2	244	441	39	100	2.67e-23	107
Gma_1G0000360.1	sp	Q5RG82	NS1BA_DANRE	78.915	645	127	5	49	1974	1	639	0.0	976
Gma_1G0000390.1	sp	Q4R6C7	TRM1L_MACFA	60.938	640	222	5	130	1992	31	661	0.0	763
Gma_1G0000400.1	sp	Q9ESN0	NIBA1_RAT	34.483	609	254	7	4	1533	3	565	3.79e-93	320
Gma_1G0000410.1	sp	P70188	KIFA3_MOUSE	72.000	400	98	5	91	1260	395	790	0.0	550
Gma_1G0000420.1	sp	B8JM82	NTM1B_DANRE	75.301	166	41	0	613	1110	113	278	1.13e-89	274
Gma_1G0000420.1	sp	B8JM82	NTM1B_DANRE	64.444	135	47	1	46	447	1	135	1.73e-55	186
Gma_1G0000430.1	sp	Q7T320	GORAB_DANRE	76.852	108	25	0	1	324	146	253	2.25e-38	141
Gma_1G0000440.1	sp	P54821	PRRX1_HUMAN	91.503	153	13	0	1	459	48	200	1.89e-80	242
Gma_1G0000460.1	sp	Q60592	MAST2_MOUSE	57.426	101	27	4	175	468	7	94	8.72e-22	95.5
Gma_1G0000470.1	sp	O46404	P55G_BOVIN	83.948	461	68	1	1	1383	1	455	0.0	796
Gma_1G0000510.1	sp	Q5XIN7	PMGT1_RAT	78.149	659	137	3	1	1956	1	659	0.0	1072
Gma_1G0000520.1	sp	Q61584	FXR1_MOUSE	63.158	722	219	11	1	2160	1	677	0.0	758
Gma_1G0000530.1	sp	Q5RF34	TIM14_PONAB	78.481	79	17	0	49	285	17	95	1.77e-43	141
Gma_1G0000540.1	sp	Q9Y2G3	AT11B_HUMAN	77.588	1111	217	4	1	3249	1	1107	0.0	1815
Gma_1G0000570.1	sp	Q96RQ3	MCCA_HUMAN	70.791	695	200	1	19	2103	21	712	0.0	1006
Gma_1G0000590.1	sp	A0A1S3PBB7	KNG_SALSA	48.466	326	155	6	70	1017	22	344	9.70e-91	280
Gma_1G0000600.1	sp	P42337	PK3CA_MOUSE	83.968	499	74	1	1	1479	1	499	0.0	869
Gma_1G0000610.1	sp	O08781	ZMAT3_RAT	57.091	275	73	3	556	1380	58	287	9.01e-94	288
Gma_1G0000620.1	sp	F1RB95	RNF14_DANRE	39.216	255	135	2	886	1650	181	415	4.58e-57	201
Gma_1G0000630.1	sp	Q7RTR2	NLRC3_HUMAN	29.928	695	416	19	562	2589	121	763	1.87e-67	250
Gma_1G0000640.1	sp	Q96NW7	LRRC7_HUMAN	84.265	483	70	1	1	1449	1	477	0.0	815
Gma_1G0000640.1	sp	Q96NW7	LRRC7_HUMAN	45.229	1006	317	35	1441	4245	560	1402	0.0	605
Gma_1G0000640.1	sp	Q96NW7	LRRC7_HUMAN	80.000	110	22	0	4564	4893	1425	1534	9.40e-37	156
Gma_1G0000660.1	sp	Q5PYH6	DLG1_DANRE	82.313	147	26	0	82	522	656	802	1.54e-89	267
Gma_1G0000660.1	sp	Q5PYH6	DLG1_DANRE	70.370	54	16	0	527	688	804	857	1.54e-89	84.3
Gma_1G0000670.1	sp	P08582	TRFM_HUMAN	50.206	486	230	5	61	1491	24	506	2.96e-164	491
Gma_1G0000670.1	sp	P08582	TRFM_HUMAN	40.588	340	186	8	61	1038	367	704	1.49e-69	243
Gma_1G0000670.1	sp	P08582	TRFM_HUMAN	46.341	164	76	3	1000	1491	9	160	6.00e-35	144
Gma_1G0000670.1	sp	P08582	TRFM_HUMAN	43.902	123	67	2	1498	1866	238	358	4.75e-24	111
Gma_1G0000690.1	sp	P45878	FKBP2_MOUSE	77.941	136	29	1	7	414	6	140	4.59e-75	223
Gma_1G0000700.1	sp	A2SW84	NCBP2_SINCH	89.172	157	17	0	1	471	1	157	7.37e-103	295
Gma_1G0000710.1	sp	Q8WYK1	CNTP5_HUMAN	50.641	156	69	1	556	1023	96	243	2.33e-38	155
Gma_1G0000720.1	sp	Q9C0A0	CNTP4_HUMAN	53.652	712	322	5	4	2133	547	1252	0.0	769
Gma_1G0000740.1	sp	Q61147	CERU_MOUSE	50.585	854	382	9	4	2517	222	1051	0.0	876
Gma_1G0000740.1	sp	Q61147	CERU_MOUSE	37.973	740	400	15	391	2523	3	712	2.74e-149	471
Gma_1G0000740.1	sp	Q61147	CERU_MOUSE	44.118	136	73	1	1	399	916	1051	2.52e-30	133
Gma_1G0000750.1	sp	O05218	YWRD_BACSU	35.935	551	296	12	79	1692	18	524	3.57e-82	269
Gma_1G0000760.1	sp	Q9EQL5	T4S4_RAT	61.635	159	57	2	1	474	1	156	6.75e-59	186
Gma_1G0000770.1	sp	Q66L49	SCMC1_DANRE	71.723	534	91	3	16	1611	2	477	0.0	791
Gma_1G0000780.1	sp	Q5T8I3	EEIG2_HUMAN	72.207	367	82	4	43	1134	11	360	5.02e-166	471
Gma_1G0000790.1	sp	Q568P9	HENMT_DANRE	49.600	375	167	5	1	1122	1	354	3.35e-107	324
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	25.532	705	489	19	9625	11694	42	725	1.65e-41	170
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	26.218	698	477	22	10924	12972	42	716	1.26e-39	164
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	24.017	712	501	19	310	2403	9	694	2.62e-35	151
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	25.544	689	475	23	7537	9558	46	711	9.76e-35	149
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	27.258	598	392	20	5407	7149	125	696	3.94e-34	147
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	24.675	693	482	19	9835	11865	27	695	6.39e-34	147
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	27.496	651	432	21	1174	3090	36	658	1.08e-33	146
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	23.703	713	481	21	8251	10311	22	697	4.40e-32	140
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	28.516	519	342	20	6415	7950	199	695	3.15e-28	129
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	23.741	695	507	16	8590	10653	47	725	4.47e-26	122
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	25.746	536	354	17	11980	13515	131	646	2.25e-25	119
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	25.037	679	470	22	925	2922	38	690	2.70e-25	119
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	23.446	708	495	19	5656	7701	14	700	2.05e-23	113
Gma_1G0000800.1	sp	Q5VTL7	FNDC7_HUMAN	26.365	531	348	20	11977	13515	46	551	1.59e-21	107
Gma_1G0000810.1	sp	Q5VTL7	FNDC7_HUMAN	40.756	714	411	7	310	2439	25	730	0.0	542
Gma_1G0000810.1	sp	Q5VTL7	FNDC7_HUMAN	24.218	735	517	24	28	2178	19	731	1.11e-30	132
Gma_1G0000820.1	sp	O00186	STXB3_HUMAN	61.485	579	214	6	13	1731	6	581	0.0	736
Gma_1G0000830.1	sp	Q8C0W1	ANMY1_MOUSE	31.788	755	387	16	70	2046	1	723	2.10e-95	323
Gma_1G0000860.1	sp	P49321	NASP_HUMAN	49.167	240	96	3	814	1464	507	743	3.35e-53	195
Gma_1G0000870.1	sp	P78333	GPC5_HUMAN	39.355	155	93	1	97	561	30	183	7.66e-50	115
Gma_1G0000870.1	sp	P78333	GPC5_HUMAN	49.020	102	52	0	575	880	181	282	7.66e-50	105
Gma_1G0000890.1	sp	F1QCC6	GPC1_DANRE	63.750	160	57	1	25	504	358	516	1.18e-57	192
Gma_1G0000900.1	sp	Q91736	EPB1B_XENLA	62.185	357	65	5	19	888	546	899	1.59e-141	424
Gma_1G0000920.1	sp	Q06805	TIE1_BOVIN	57.746	1136	460	10	37	3417	12	1136	0.0	1204
Gma_1G0000940.1	sp	Q32Q06	AP1M1_RAT	78.673	422	90	0	1	1266	1	422	0.0	682
Gma_1G0000960.1	sp	Q9D903	EBP2_MOUSE	60.211	284	107	3	100	945	24	303	6.80e-95	286
Gma_1G0000970.1	sp	Q98931	LRP8_CHICK	66.667	111	37	0	1	333	584	694	1.80e-44	169
Gma_1G0000980.1	sp	Q9CY58	SERB1_MOUSE	61.753	251	45	8	553	1236	185	407	8.07e-64	213
Gma_1G0001000.1	sp	O88736	DHB7_MOUSE	63.222	329	118	1	1	987	1	326	3.46e-154	439
Gma_1G0001010.1	sp	Q62371	DDR2_MOUSE	81.407	199	30	1	1	576	652	850	1.00e-110	338
Gma_1G0001030.1	sp	Q16832	DDR2_HUMAN	76.923	52	12	0	1	156	225	276	1.30e-21	89.7
Gma_1G0001040.1	sp	Q91YN5	UAP1_MOUSE	73.114	517	135	2	22	1560	6	522	0.0	799
Gma_1G0001050.1	sp	Q99PL6	UBXN6_MOUSE	53.864	427	189	5	46	1302	16	442	8.84e-128	379
Gma_1G0001060.1	sp	A0JMK9	CAF1A_DANRE	54.717	530	214	5	1126	2715	360	863	3.94e-149	465
Gma_1G0001070.1	sp	Q969E2	SCAM4_HUMAN	59.227	233	90	2	1	699	1	228	5.74e-79	239
Gma_1G0001080.1	sp	Q8IVU3	HERC6_HUMAN	34.690	1032	610	24	10	2982	5	1013	5.74e-156	491
Gma_1G0001090.1	sp	Q9YHX4	SEM4E_DANRE	55.593	599	260	2	94	1878	31	627	0.0	713
Gma_1G0001110.1	sp	Q1LY10	FSD1_DANRE	81.818	484	85	2	1	1446	1	483	0.0	815
Gma_1G0001120.1	sp	Q9UGK3	STAP2_HUMAN	34.420	276	154	5	22	840	14	265	2.24e-37	143
Gma_1G0001130.1	sp	Q08CH3	MPND_DANRE	84.988	413	58	1	142	1368	46	458	0.0	717
Gma_1G0001140.1	sp	Q8AXV0	SH3G1_CHICK	74.932	367	74	3	1	1050	1	366	0.0	543
Gma_1G0001150.1	sp	Q92753	RORB_HUMAN	54.508	488	176	9	7	1443	14	464	3.20e-179	514
Gma_1G0001160.1	sp	Q99541	PLIN2_HUMAN	37.500	432	226	7	64	1308	23	427	3.85e-63	213
Gma_1G0001170.1	sp	O76080	ZFAN5_HUMAN	55.455	220	90	3	1	657	1	213	3.60e-73	224
Gma_1G0001180.1	sp	Q2HJ19	AB17A_BOVIN	83.442	308	42	1	1	897	1	308	3.49e-178	497
Gma_1G0001200.1	sp	Q9BZQ6	EDEM3_HUMAN	68.667	900	260	7	100	2769	45	932	0.0	1178
Gma_1G0001210.1	sp	Q6NYR8	NPL_DANRE	60.726	303	117	2	40	945	1	302	2.31e-95	288
Gma_1G0001220.1	sp	Q7SXP0	S22BB_DANRE	95.814	215	9	0	1	645	1	215	4.22e-139	390
Gma_1G0001230.1	sp	Q33BP8	FOXN3_PIG	49.133	173	62	7	250	720	56	218	5.87e-40	151
Gma_1G0001240.1	sp	Q04721	NOTC2_HUMAN	56.421	950	373	16	4	2814	1150	2071	0.0	941
Gma_1G0001240.1	sp	Q04721	NOTC2_HUMAN	36.223	323	155	7	4	846	874	1187	3.38e-49	196
Gma_1G0001240.1	sp	Q04721	NOTC2_HUMAN	40.441	272	141	9	4	813	457	709	4.54e-48	192
Gma_1G0001240.1	sp	Q04721	NOTC2_HUMAN	32.346	439	207	14	4	1140	796	1204	1.46e-47	191
Gma_1G0001240.1	sp	Q04721	NOTC2_HUMAN	37.500	280	156	7	7	837	759	1022	1.51e-42	174
Gma_1G0001240.1	sp	Q04721	NOTC2_HUMAN	38.596	285	153	10	4	846	416	682	1.52e-41	171
Gma_1G0001240.1	sp	Q04721	NOTC2_HUMAN	31.773	406	182	13	4	975	145	537	1.49e-37	158
Gma_1G0001240.1	sp	Q04721	NOTC2_HUMAN	36.462	277	159	8	25	846	114	376	8.70e-35	149
Gma_1G0001240.1	sp	Q04721	NOTC2_HUMAN	32.571	350	207	18	25	1050	34	362	2.94e-28	128
Gma_1G0001250.1	sp	Q8R1T4	S35A3_MOUSE	77.301	326	73	1	7	984	2	326	3.07e-164	463
Gma_1G0001260.1	sp	Q8BQN5	FA78B_MOUSE	77.395	261	40	1	1	726	1	261	1.63e-150	422
Gma_1G0001270.1	sp	Q17Q97	REX1B_BOVIN	38.776	147	83	2	16	450	39	180	1.97e-25	98.6
Gma_1G0001280.1	sp	Q3B7U9	FKBP8_RAT	63.272	324	116	1	337	1308	83	403	3.67e-125	371
Gma_1G0001290.1	sp	P55199	ELL_HUMAN	60.138	434	145	7	1	1269	1	417	5.88e-158	472
Gma_1G0001290.1	sp	P55199	ELL_HUMAN	62.937	143	53	0	1588	2016	478	620	5.52e-46	176
Gma_1G0001300.1	sp	Q8TEK3	DOT1L_HUMAN	64.706	918	260	18	1	2604	1	904	0.0	964
Gma_1G0001320.1	sp	Q9YI98	OAZ1_DANRE	76.101	159	38	0	211	687	56	214	6.67e-71	218
Gma_1G0001360.1	sp	Q6GQU6	LIGO3_MOUSE	64.828	580	191	2	91	1830	23	589	0.0	654
Gma_1G0001370.1	sp	Q16649	NFIL3_HUMAN	59.740	77	31	0	259	489	59	135	1.46e-22	101
Gma_1G0001380.1	sp	O43520	AT8B1_HUMAN	37.994	1087	453	19	34	2745	54	1102	0.0	659
Gma_1G0001390.1	sp	F1R4C4	PIS4A_DANRE	82.840	507	79	4	1	1503	1	505	0.0	767
Gma_1G0001400.1	sp	Q90321	MP2K2_CYPCA	89.503	362	35	2	1	1083	1	360	0.0	660
Gma_1G0001410.1	sp	P15923	TFE2_HUMAN	46.536	563	206	24	211	1725	129	654	4.77e-90	294
Gma_1G0001430.1	sp	O95983	MBD3_HUMAN	83.521	267	44	0	1	801	1	267	6.40e-172	479
Gma_1G0001460.1	sp	Q4KUS2	UN13A_MOUSE	81.155	727	39	6	1261	3267	498	1184	0.0	1191
Gma_1G0001460.1	sp	Q4KUS2	UN13A_MOUSE	64.368	174	42	7	82	546	132	304	2.75e-40	166
Gma_1G0001470.1	sp	Q9Z104	HM20B_MOUSE	60.068	293	111	2	7	879	29	317	4.36e-99	296
Gma_1G0001480.1	sp	Q6P3J5	EF2_DANRE	87.995	858	103	0	1	2574	1	858	0.0	1523
Gma_1G0001490.1	sp	Q9NSD7	RL3R1_HUMAN	57.692	338	119	6	199	1146	80	415	1.93e-109	332
Gma_1G0001500.1	sp	Q1LYG4	CR3LB_DANRE	62.791	258	79	4	448	1191	178	428	9.54e-76	244
Gma_1G0001510.1	sp	A0JM51	CELF5_XENTR	76.923	65	13	1	166	360	27	89	1.26e-25	103
Gma_1G0001520.1	sp	Q8JG54	RGMA_CHICK	52.381	399	171	10	67	1233	18	407	2.70e-119	357
Gma_1G0001530.1	sp	Q6PUF3	DHI1L_DANRE	66.202	287	97	0	1	861	1	287	1.06e-146	416
Gma_1G0001540.1	sp	Q1LUK1	MIC13_DANRE	60.177	113	43	1	1	339	1	111	8.72e-38	126
Gma_1G0001550.1	sp	Q14B24	PRS57_MOUSE	34.335	233	141	5	61	738	37	264	1.64e-36	133
Gma_1G0001560.1	sp	Q14B24	PRS57_MOUSE	36.957	230	136	4	61	723	37	266	2.73e-42	148
Gma_1G0001570.1	sp	P49862	KLK7_HUMAN	33.702	181	109	4	19	540	75	251	3.41e-21	90.5
Gma_1G0001580.1	sp	O15520	FGF10_HUMAN	63.934	61	22	0	103	285	145	205	1.14e-24	95.1
Gma_1G0001600.1	sp	P17790	BASI_CHICK	50.211	237	110	6	115	822	159	388	5.67e-59	195
Gma_1G0001610.1	sp	Q91YL2	RN126_MOUSE	73.379	293	73	3	1	867	1	292	7.85e-159	449
Gma_1G0001620.1	sp	Q8N350	CBARP_HUMAN	50.521	384	167	11	199	1332	83	449	1.12e-80	278
Gma_1G0001630.1	sp	P05630	ATPD_BOVIN	59.459	185	50	3	1	531	1	168	3.22e-58	182
Gma_1G0001640.1	sp	Q9DED4	CIRBB_XENLA	72.289	83	23	0	1	249	1	83	1.23e-28	108
Gma_1G0001650.1	sp	P20718	GRAH_HUMAN	41.410	227	114	9	64	702	18	239	5.78e-39	145
Gma_1G0001650.1	sp	P20718	GRAH_HUMAN	36.087	230	128	8	838	1476	18	245	2.50e-29	119
Gma_1G0001660.1	sp	O75339	CILP1_HUMAN	55.781	1133	475	6	127	3483	55	1175	0.0	1339
Gma_1G0001670.1	sp	Q0P483	S2542_DANRE	76.375	309	68	2	22	936	12	319	3.33e-167	470
